course_id,course_name,account_id,term_id,term_name,total_students,active_students,students_with_grades,grade_coverage,grade_mean,grade_std,grade_min,grade_max,grade_median,failing_count,passing_count,failure_rate,students_with_activity,activity_coverage,total_page_views,total_participations,avg_page_views,avg_participations,median_page_views,median_participations,avg_page_views_level,avg_participations_level,avg_on_time_rate,avg_late_rate,avg_missing_rate,total_on_time,total_late,total_missing,assignment_count,graded_assignment_count,avg_assignment_median,avg_assignment_missing_rate,assignments_with_high_missing,students_active_last_7_days,students_active_last_30_days,avg_days_since_last_login,total_activity_days,avg_daily_views,avg_daily_participations,peak_activity_day,activity_engagement_score,tardiness_score,recency_score,grade_quality_score,activity_prediction_score,analysis_timestamp,api_errors,campus
86083,FUNDAMENTOS DE MATEMÁTICAS-T07,178,336,Segundo Semestre - 2025-Periodo Completo,22,22,20,90.9090909090909,77.5585,8.936555485609006,62.56,92.5,78.44,0,20,0.0,21,95.45454545454544,8570,131,389.54545454545456,5.954545454545454,259.0,6.0,2.0,2.375,0.4265734265734265,0.0,0.5734265734265734,122,0,164,31,9,83.33333333333333,0.2404692082111436,9,0,10,18.5,96,74.84375,1.28125,2025-12-04,79.79924242424242,85.3146853146853,100.0,48.27904367778171,74.8,2025-12-26T16:39:07.099294,[],Temuco
81150,BIOFÍSICA-T01,177,336,Segundo Semestre - 2025-Periodo Completo,35,35,31,88.57142857142857,91.75064516129032,4.719892608583287,77.0,98.33,91.0,0,31,0.0,36,100.0,69084,136,1919.0,3.7777777777777777,1817.5,2.0,2.0,2.310344827586207,0.8946428571428572,0.0,0.1053571428571428,384,0,20,22,6,17.0,0.0207792207792207,0,0,10,19.2,145,377.75172413793103,1.0206896551724138,2025-08-26,85.91954022988506,85.11904761904762,100.0,41.72176157334915,74.6,2025-12-26T16:35:38.238696,[],Temuco
85088,PSICOLOGÍA JURÍDICA-S04,231,336,Segundo Semestre - 2025-Periodo Completo,48,48,48,100.0,88.53708333333333,4.159995887034246,80.0,95.65,89.13,0,48,0.0,48,100.0,27494,55,572.7916666666666,1.1458333333333333,504.5,1.0,2.0,2.2857142857142856,0.90625,0.0104166666666666,0.0833333333333333,87,1,8,2,2,20.3,0.0833333333333333,0,2,10,16.4,116,178.81896551724137,0.4655172413793103,2025-10-16,85.71428571428571,77.77777777777777,100.0,45.54666118271233,73.8,2025-12-26T16:45:10.472058,[],San Miguel
75159,PRECLÍNICO BIOMAT DENTALES I-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,32,32,32,100.0,68.140625,16.377601923299533,0.0,100.0,69.25,4,28,0.125,33,100.0,75477,8,2287.181818181818,0.2424242424242424,2054.0,0.0,2.0,3.0,1.0,0.0,0.0,18,0,0,3,3,15.266666666666667,0.0,0,0,10,21.8,283,212.14487632508835,0.0318021201413427,2025-11-12,91.66666666666666,50.0,100.0,61.83680256439938,73.6,2025-12-26T16:46:36.690445,[],Providencia
85128,INTERV PSICOED CONTEX ESC A S-S06,231,336,Segundo Semestre - 2025-Periodo Completo,48,48,21,43.75,123.52857142857142,53.973864349860506,53.33,230.0,114.67,2,19,0.0952380952380952,49,100.0,18285,101,373.16326530612247,2.061224489795918,314.0,2.0,2.0,2.2888888888888888,0.2938775510204082,0.0571428571428571,0.6489795918367347,72,14,159,5,3,21.933333333333337,0.6416666666666667,4,0,10,16.9,124,121.62096774193547,0.8064516129032258,2025-08-22,79.39890400604686,70.20408163265306,100.0,57.5,73.6,2025-12-26T16:46:05.473409,[],San Miguel
84230,PSIC DEL DES II: ADOLES Y ADUL-S07,231,336,Segundo Semestre - 2025-Periodo Completo,45,45,26,57.77777777777777,106.7853846153846,83.24591311197297,72.41,512.5,92.86,0,26,0.0,45,100.0,25763,93,572.5111111111111,2.066666666666667,492.0,1.0,2.0,2.4642857142857144,0.2645502645502645,0.0,0.7354497354497355,83,0,231,7,7,19.15142857142857,0.7365079365079366,7,0,10,20.9,126,167.32539682539684,0.5317460317460317,2025-08-11,87.20238095238095,52.910052910052904,100.0,63.111111111111114,73.3,2025-12-26T16:45:00.004838,[],San Miguel
81934,BIOFÍSICA-P03,244,336,Segundo Semestre - 2025-Periodo Completo,15,15,15,100.0,87.26733333333334,3.7330808162899967,83.03,91.98,85.38,0,15,0.0,15,100.0,29778,44,1985.2,2.933333333333333,1538.0,1.0,2.066666666666667,2.4444444444444446,0.8722222222222222,0.0555555555555555,0.0722222222222222,157,10,13,20,7,13.0,0.0433333333333333,1,0,10,22.4,139,186.53237410071944,0.3884892086330935,2025-08-13,87.5925925925926,74.07407407407408,100.0,44.97744108838666,73.3,2025-12-26T16:46:48.564311,[],Providencia
82606,GEST. DE PROC. Y DISEÑO ORGA.-P01,246,336,Segundo Semestre - 2025-Periodo Completo,19,19,19,100.0,91.10315789473684,3.361773759047083,85.71,97.62,90.48,0,19,0.0,19,100.0,12030,37,633.1578947368421,1.9473684210526316,596.0,1.0,2.0526315789473686,2.4375,0.356516290726817,0.0087719298245614,0.6347117794486216,36,1,59,8,7,6.357142857142857,0.756578947368421,8,0,10,26.2,110,84.1,0.3363636363636363,2025-08-14,87.41776315789474,73.05764411027569,100.0,44.48236501206278,72.8,2025-12-26T16:48:59.279111,[],Providencia
82859,PSIC DEL DES II: ADOLES Y ADUL-P01,247,336,Segundo Semestre - 2025-Periodo Completo,50,50,20,40.0,140.6235,38.75489976153101,75.0,241.67,154.16500000000002,0,20,0.0,50,100.0,31859,56,637.18,1.12,488.0,1.0,2.0,2.7142857142857144,0.14,0.13,0.73,28,26,146,4,3,4.0,0.73,4,0,10,22.1,117,214.89743589743588,0.4615384615384615,2025-10-07,89.28571428571428,54.0,100.0,56.0,72.1,2025-12-26T16:49:33.372644,[],Providencia
81633,TRAB. SOCIAL CON COLECTIVOS II-T01,179,336,Segundo Semestre - 2025-Periodo Completo,27,27,27,100.0,68.16851851851852,8.923562889556763,43.84,81.08,69.67,2,25,0.074074074074074,28,100.0,22781,138,813.6071428571429,4.928571428571429,626.5,4.0,2.0,2.185185185185185,0.8972569097569097,0.0663330716902145,0.0364100185528757,319,24,14,15,14,19.27285714285714,0.1555555555555555,2,0,10,20.9,131,138.49618320610688,0.900763358778626,2025-11-24,84.87654320987654,62.13667285095857,100.0,51.89808385274235,71.6,2025-12-26T16:40:15.125644,[],Temuco
85381,FUNDAMENTOS DE MATEMÁTICAS-T01,180,336,Segundo Semestre - 2025-Periodo Completo,22,22,17,77.27272727272727,77.20941176470588,10.65158231824516,55.0,96.25,76.0,1,16,0.0588235294117647,21,95.45454545454544,8262,70,375.54545454545456,3.1818181818181817,196.0,1.0,2.0,2.75,0.3356643356643357,0.0,0.6643356643356644,96,0,190,31,9,79.33333333333333,0.2785923753665689,12,1,10,15.9,108,79.62037037037037,0.5648148148148148,2025-12-05,82.22424242424242,67.13286713286712,100.0,45.11120066675112,70.0,2025-12-26T16:40:53.905338,[],Temuco
81888,ÁLGEBRA-P07,251,336,Segundo Semestre - 2025-Periodo Completo,57,57,18,31.57894736842105,94.77777777777776,12.850065486468774,60.0,100.0,100.0,0,18,0.0,57,100.0,31060,310,544.9122807017544,5.43859649122807,422.0,5.0,2.0,2.3958333333333335,0.3411734464366043,0.0598290598290598,0.5989974937343359,253,44,443,14,2,50.0,0.5576441102756893,13,0,10,16.8,144,176.11111111111111,1.9652777777777777,2025-09-25,86.63194444444444,80.20050125313283,100.0,29.76499959599345,70.0,2025-12-26T16:50:24.075416,[],Providencia
86339,PROC Y TEC DE CONS I EV. CICLO-S01,230,336,Segundo Semestre - 2025-Periodo Completo,26,26,21,80.76923076923077,43.5,7.255342858886822,18.9,49.0,44.8,21,0,1.0,25,96.15384615384616,7997,37,307.5769230769231,1.4230769230769231,282.5,1.0,2.0,2.363636363636364,0.3365384615384615,0.0,0.6634615384615384,35,0,69,16,1,44.0,0.1658653846153846,3,1,10,13.9,99,73.33333333333333,0.3535353535353535,2025-10-15,75.78094405594406,67.30769230769232,100.0,41.98148278620808,67.2,2025-12-26T16:44:56.649141,[],San Miguel
85123,PSICOLOGÍA DE LA SALUD-S07,231,336,Segundo Semestre - 2025-Periodo Completo,42,42,42,100.0,92.66285714285716,3.568872395339462,81.21,98.23,93.465,0,42,0.0,42,97.67441860465117,31404,157,730.3255813953489,3.6511627906976742,566.0,3.0,2.0,2.3055555555555554,1.0,0.0,0.0,138,0,0,15,14,50.885714285714286,0.0,0,2,10,14.2,130,200.41538461538465,1.3384615384615384,2025-08-20,85.29823428079241,50.0,100.0,44.75849652711928,66.5,2025-12-26T16:45:58.795901,[],San Miguel
84229,PSIC DEL DES II: ADOLES Y ADUL-S04,231,336,Segundo Semestre - 2025-Periodo Completo,45,45,45,100.0,92.46088888888887,3.027862148764239,78.38,98.12,92.6,0,45,0.0,46,100.0,64784,217,1408.3478260869565,4.717391304347826,981.5,4.0,2.0,2.2,1.0,0.0,0.0,195,0,0,15,15,45.376,0.0,0,0,10,23.1,138,358.10869565217394,1.6666666666666667,2025-09-01,85.0,50.0,100.0,44.03714953168565,66.2,2025-12-26T16:44:59.467469,[],San Miguel
70170,QUÍMICA INORGÁNICA-P01,251,321,Primer Semestre - 2025-Periodo Ajustable,23,23,22,95.65217391304348,90.1440909090909,4.175707136112408,83.5,99.0,89.5,0,22,0.0,24,100.0,41864,41,1744.3333333333333,1.7083333333333333,1634.0,1.0,2.0,2.533333333333333,0.167218025030525,0.057503434065934,0.7752785409035409,56,19,252,27,6,62.0,0.3848631239935587,11,1,10,19.1,189,190.8148148148148,0.2169312169312169,2025-03-27,87.77777777777777,44.94429181929183,100.0,43.828479080033944,65.7,2025-12-26T16:50:16.058704,[],Providencia
81621,ANÁLISIS DATOS CUANTITATIVOS-T01,179,336,Segundo Semestre - 2025-Periodo Completo,22,22,22,100.0,90.0,6.7259270913454925,70.0,100.0,90.0,0,22,0.0,22,100.0,4849,93,220.4090909090909,4.2272727272727275,185.5,4.0,2.0,2.227272727272727,1.0,0.0,0.0,46,0,0,4,2,9.5,0.0,0,0,10,19.5,84,48.94047619047619,0.7619047619047619,2025-11-25,71.24772727272727,50.0,100.0,48.967902788460655,63.6,2025-12-26T16:40:03.928319,[],Temuco
81576,ANÁLISIS DATOS CUANTITATIVOS-T04,179,336,Segundo Semestre - 2025-Periodo Completo,21,21,19,90.47619047619048,88.32947368421053,7.396715091988252,70.0,100.0,90.0,0,19,0.0,21,100.0,5343,66,254.42857142857144,3.142857142857143,217.0,3.0,2.0,2.35,1.0,0.0,0.0,42,0,0,22,3,6.166666666666667,0.0,0,0,10,19.8,98,47.54081632653061,0.6326530612244898,2025-11-28,73.97142857142856,50.0,100.0,46.05276297979387,63.5,2025-12-26T16:39:29.498899,[],Temuco
85097,EVALUACIÓN PSICOMÉTRICA-S07,231,336,Segundo Semestre - 2025-Periodo Completo,46,46,21,45.65217391304348,94.4447619047619,8.074904097912011,66.67,100.0,96.67,0,21,0.0,46,100.0,23650,51,514.1304347826087,1.108695652173913,394.0,1.0,2.0,2.625,0.2463768115942029,0.0,0.7536231884057971,45,0,137,4,2,23.8,0.7554347826086957,4,0,10,25.4,107,185.46728971962617,0.4579439252336448,2025-08-12,88.54166666666666,49.27536231884058,100.0,29.027408362433405,62.6,2025-12-26T16:45:23.803974,[],San Miguel
82959,TEORÍA PSICOLÓGICAS II-P02,247,336,Segundo Semestre - 2025-Periodo Completo,50,50,50,100.0,99.2362,4.237682216899772,70.0,100.0,100.0,0,50,0.0,51,100.0,29035,107,569.3137254901961,2.0980392156862746,417.0,2.0,2.019607843137255,2.3777777777777778,0.1349376114081996,0.0028011204481792,0.862261268143621,142,3,902,24,18,84.77777777777777,0.7558333333333334,19,0,10,21.9,127,174.44094488188978,0.7637795275590551,2025-08-14,86.64488017429194,27.547746371275792,100.0,45.65024295586636,61.6,2025-12-26T16:50:06.873916,[],Providencia
81764,ADMINISTRACIÓN PÚBLICA CHILENA-P02,246,336,Segundo Semestre - 2025-Periodo Completo,33,33,16,48.48484848484848,79.28625,16.60088546835178,44.29,100.0,83.215,2,14,0.125,33,97.05882352941175,8083,25,237.73529411764707,0.7352941176470589,194.5,0.0,2.0,3.0,0.2156862745098039,0.0,0.7843137254901961,22,0,80,3,3,58.33333333333333,0.7777777777777778,3,1,10,17.1,127,57.14173228346457,0.1811023622047244,2025-11-27,77.81813725490196,43.13725490196079,100.0,41.528453351741774,61.6,2025-12-26T16:48:29.549713,[],Providencia
84558,INTERVENCIÓN CLÍNICA ADULTO-T01,181,336,Segundo Semestre - 2025-Periodo Completo,43,43,21,48.837209302325576,89.6052380952381,5.75992588411311,76.4,98.77,88.76,0,21,0.0,43,100.0,21410,56,497.90697674418607,1.302325581395349,358.0,1.0,2.046511627906977,2.5,0.2093023255813953,0.0,0.7906976744186046,54,0,204,6,4,59.510000000000005,0.7906976744186046,6,1,10,13.6,124,134.04032258064515,0.4596774193548387,2025-08-12,87.7829457364341,41.86046511627908,100.0,27.214784899747713,60.0,2025-12-26T16:41:25.191384,[],Temuco
85100,EVALUACIÓN PSICOMÉTRICA-S04,231,336,Segundo Semestre - 2025-Periodo Completo,43,43,19,44.18604651162791,96.73631578947368,7.115263882454331,73.33,100.0,100.0,0,19,0.0,44,100.0,18415,43,418.52272727272725,0.9772727272727272,333.0,1.0,2.0,2.5217391304347827,0.2178030303030303,0.0,0.7821969696969697,38,0,135,4,2,25.0,0.7790697674418605,4,0,10,20.5,109,141.76146788990826,0.3669724770642202,2025-08-01,83.60729578392622,43.560606060606055,100.0,27.16143711459027,59.1,2025-12-26T16:45:25.540472,[],San Miguel
85093,MET. Y ANÁLISIS DE DATOS CUAL.-S01,231,336,Segundo Semestre - 2025-Periodo Completo,39,39,21,53.84615384615385,88.11238095238095,11.354243658105064,52.0,99.0,90.0,1,20,0.0476190476190476,39,97.5,2592,28,64.8,0.7,55.5,1.0,2.0256410256410255,3.0,0.2249999999999999,0.0083333333333333,0.7666666666666666,27,1,92,3,3,110.26666666666668,0.7692307692307693,3,0,10,24.0,64,36.3125,0.40625,2025-11-26,69.49534188034188,46.66666666666668,100.0,36.67745308260163,58.5,2025-12-26T16:45:17.903202,[],San Miguel
71857,CLÍN INT DEL NIÑO Y ADOLES II-T01,177,321,Primer Semestre - 2025-Periodo Ajustable,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,100.0,56131,30,1603.7428571428572,0.8571428571428571,1259.0,1.0,2.0285714285714285,3.0,0.5571428571428572,0.0,0.4428571428571428,53,0,39,3,3,2.6666666666666665,0.3627450980392157,1,0,10,13.1,278,166.83093525179856,0.1079136690647482,2025-06-06,91.9047619047619,100.0,100.0,0.0,33.8,2025-12-26T16:34:50.850754,[],Temuco
86008,MECÁNICA Y RESIS DE MATERIALES-S01,230,336,Segundo Semestre - 2025-Periodo Completo,27,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27,100.0,15392,11,570.074074074074,0.4074074074074074,473.0,0.0,2.037037037037037,3.0,0.654320987654321,0.0,0.345679012345679,53,0,28,3,3,0.0,0.345679012345679,1,1,10,17.0,128,94.75,0.0859375,2025-09-12,91.97530864197532,100.0,100.0,0.0,33.8,2025-12-26T16:44:49.671411,[],San Miguel
82778,CARIOLOG Y ODONTO PREVEN (A S)-P01,244,336,Segundo Semestre - 2025-Periodo Completo,61,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,62,100.0,125343,13,2021.6612903225807,0.2096774193548387,1784.0,0.0,2.0,3.0,0.4838709677419355,0.0161290322580645,0.5,30,1,31,1,0,0.0,0.4918032786885246,1,0,10,21.3,145,652.3931034482758,0.096551724137931,2025-08-07,91.66666666666666,100.0,100.0,0.0,33.8,2025-12-26T16:46:53.764750,[],Providencia
81143,BIOQUÍMICA-T01,177,336,Segundo Semestre - 2025-Periodo Completo,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,48,100.0,54104,4,1127.1666666666667,0.0833333333333333,988.5,0.0,2.0,3.0,0.59375,0.0,0.40625,47,0,22,18,9,8.444444444444445,0.0254629629629629,1,0,10,16.8,153,295.30065359477123,0.0261437908496732,2025-07-28,91.66666666666666,100.0,100.0,0.0,33.8,2025-12-26T16:35:10.313161,[],Temuco
80810,PROGRAMACIÓN Y CONTROL OBRAS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,100.0,9583,59,479.15,2.95,414.0,3.0,2.0,2.65,0.58,0.0,0.42,58,0,42,5,0,0.0,0.42,3,3,10,16.8,123,64.3089430894309,0.4227642276422764,2025-09-11,87.7075,100.0,100.0,0.0,33.2,2025-12-26T16:44:09.013148,[],San Miguel
82105,TRAB. SOCIAL CON COLECTIVOS II-S01,229,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,22001,108,1157.9473684210527,5.684210526315789,997.0,6.0,2.0526315789473686,2.4375,0.4984388418598944,0.031578947368421,0.4699822107716844,92,5,69,18,0,0.0,0.2017543859649122,5,0,10,23.5,119,156.96638655462183,0.8571428571428571,2025-08-04,87.41776315789474,100.0,100.0,0.0,33.1,2025-12-26T16:43:41.647032,[],San Miguel
82713,PROBABILIDAD Y ESTADÍSTICA-P01,251,336,Segundo Semestre - 2025-Periodo Completo,37,37,1,2.702702702702702,0.0,0.0,0.0,0.0,0.0,0,0,0.0,37,100.0,24351,67,658.1351351351351,1.8108108108108107,595.0,2.0,2.0,2.3793103448275863,0.6081081081081081,0.0,0.3918918918918919,24,0,15,21,1,1.0,0.0193050193050193,1,1,10,15.9,129,150.52713178294573,0.5348837209302325,2025-10-27,86.49425287356321,100.0,100.0,0.0,33.0,2025-12-26T16:50:45.770295,[],Providencia
82083,ANÁLISIS DE DATOS CUALITATIVOS-S01,229,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,100.0,27750,109,956.896551724138,3.7586206896551726,904.0,4.0,2.0,2.3214285714285716,0.5873563218390805,0.0,0.4126436781609195,89,0,55,6,5,0.0,0.4885057471264368,4,0,10,22.4,133,171.15037593984962,0.7744360902255639,2025-11-21,86.01190476190476,100.0,100.0,0.0,32.9,2025-12-26T16:43:23.218979,[],San Miguel
81589,DDHH Y TRAB. SOCIAL-T02,179,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,10246,45,539.2631578947369,2.3684210526315788,456.0,2.0,2.0526315789473686,2.263157894736842,0.5526315789473685,0.0,0.4473684210526316,42,0,34,4,0,0.0,0.4473684210526316,2,0,9,27.0,95,90.0421052631579,0.4526315789473684,2025-08-07,85.96491228070175,100.0,100.0,0.0,32.9,2025-12-26T16:39:39.927586,[],Temuco
82706,CÁLCULO III-P04,251,336,Segundo Semestre - 2025-Periodo Completo,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17,100.0,9490,55,558.2352941176471,3.235294117647059,570.0,3.0,2.0,2.3529411764705883,0.6352941176470588,0.0,0.3647058823529411,55,0,31,8,1,0.0,0.2279411764705882,2,1,10,19.2,124,61.104838709677416,0.4354838709677419,2025-08-11,86.27450980392157,100.0,100.0,0.0,32.9,2025-12-26T16:50:39.995965,[],Providencia
84616,INTERVENCIÓN CLÍNICA ADULTO-T12,181,336,Segundo Semestre - 2025-Periodo Completo,36,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,37,100.0,17161,47,463.8108108108109,1.2702702702702702,394.0,1.0,2.0,2.4545454545454546,0.8216216216216217,0.0054054054054054,0.1729729729729729,152,1,32,5,4,0.0,0.15,1,0,10,17.4,125,112.64,0.504,2025-09-01,85.31175266175266,100.0,100.0,0.0,32.8,2025-12-26T16:41:29.937665,[],Temuco
81761,METOD. DE LA INVEST.-P03,246,336,Segundo Semestre - 2025-Periodo Completo,27,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,50053,211,1787.607142857143,7.535714285714286,1406.5,8.5,2.0,2.2,0.5077244184387042,0.0,0.4922755815612958,177,0,163,14,7,0.0,0.5317460317460317,11,0,10,19.4,132,301.4621212121212,1.5075757575757576,2025-09-03,85.0,100.0,100.0,0.0,32.8,2025-12-26T16:48:21.076915,[],Providencia
85286,METOD. DE LA INVEST.-S01,228,336,Segundo Semestre - 2025-Periodo Completo,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,31,100.0,37188,218,1199.6129032258063,7.032258064516129,1103.0,7.0,2.032258064516129,2.103448275862069,0.5753690753690753,0.0,0.4246309246309246,200,0,141,14,7,0.0,0.4523809523809524,8,2,10,15.3,141,202.32624113475177,1.5886524822695036,2025-12-02,84.46421950315165,100.0,100.0,0.0,32.7,2025-12-26T16:42:25.943701,[],San Miguel
82084,TRAB. SOCIAL Y POLÍT. PÚBLICAS-S02,229,336,Segundo Semestre - 2025-Periodo Completo,41,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41,100.0,18718,54,456.5365853658537,1.3170731707317074,427.0,1.0,2.024390243902439,2.4285714285714284,0.5487804878048781,0.0,0.4512195121951219,45,0,37,2,0,0.0,0.4512195121951219,1,1,10,15.2,132,111.41666666666669,0.4015151515151515,2025-08-25,84.93484320557491,100.0,100.0,0.0,32.7,2025-12-26T16:43:23.698375,[],San Miguel
82082,ANÁLISIS DE DATOS CUALITATIVOS-S04,229,336,Segundo Semestre - 2025-Periodo Completo,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,32120,117,944.7058823529412,3.4411764705882355,838.0,4.0,2.0,2.125,0.5441176470588236,0.0,0.4558823529411764,98,0,75,6,6,0.0,0.5050505050505051,4,0,10,21.3,135,192.34074074074073,0.762962962962963,2025-11-17,84.375,100.0,100.0,0.0,32.7,2025-12-26T16:43:20.733102,[],San Miguel
81626,TRAB. SOCIAL E INTERV. SOCIAL-T04,179,336,Segundo Semestre - 2025-Periodo Completo,24,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,24,100.0,9889,47,412.0416666666667,1.9583333333333333,410.0,2.0,2.0,2.363636363636364,0.5625,0.0,0.4375,42,0,32,4,0,0.0,0.3333333333333333,2,0,10,20.1,124,61.016129032258064,0.3548387096774194,2025-08-27,81.9657196969697,100.0,100.0,0.0,32.3,2025-12-26T16:40:08.408099,[],Temuco
85281,ADMINISTRACIÓN PÚBLICA CHILENA-S01,228,336,Segundo Semestre - 2025-Periodo Completo,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,31,96.875,9212,26,287.875,0.8125,297.0,1.0,2.032258064516129,3.0,0.6875,0.0,0.3125,22,0,10,1,1,5.0,0.3125,0,2,10,15.3,112,66.60714285714286,0.2767857142857143,2025-08-31,80.54798387096774,100.0,100.0,0.0,32.1,2025-12-26T16:42:19.954702,[],San Miguel
81581,INVESTIGACIÓN SOCIAL-T02,179,336,Segundo Semestre - 2025-Periodo Completo,21,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,21,100.0,7810,34,371.9047619047619,1.619047619047619,321.0,2.0,2.0,2.2941176470588234,0.5079365079365079,0.0317460317460317,0.4603174603174603,32,2,29,3,0,0.0,0.4603174603174603,1,0,10,18.1,102,60.72549019607843,0.3137254901960784,2025-08-21,79.3795518207283,100.0,100.0,0.0,31.9,2025-12-26T16:39:34.436265,[],Temuco
84560,PSICOLOGÍA JURÍDICA-T01,181,336,Segundo Semestre - 2025-Periodo Completo,37,37,3,8.108108108108109,100.0,0.0,100.0,100.0,100.0,0,3,0.0,38,100.0,17417,62,458.3421052631579,1.631578947368421,322.5,1.0,2.0,2.5,0.4583333333333333,0.0,0.5416666666666666,54,0,63,5,2,3.5,0.3243243243243243,2,1,10,15.5,122,115.1639344262295,0.5081967213114754,2025-09-10,85.4171052631579,91.66666666666669,100.0,0.0,31.8,2025-12-26T16:41:28.099900,[],Temuco
82702,MECÁNICA DE FLUIDOS-P01,251,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,7852,9,413.2631578947368,0.4736842105263157,336.0,0.0,2.0526315789473686,3.0,0.2631578947368421,0.1578947368421052,0.5789473684210527,5,3,11,1,0,0.0,0.5789473684210527,1,1,10,14.2,117,50.73504273504273,0.1025641025641025,2025-09-23,87.76842105263158,84.21052631578947,100.0,0.0,31.2,2025-12-26T16:50:39.049209,[],Providencia
82262,ESTABILIDAD ESTRUCTURAL-T01,180,336,Segundo Semestre - 2025-Periodo Completo,21,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,21,100.0,6611,31,314.8095238095238,1.4761904761904765,296.0,2.0,2.0,2.75,0.4603174603174603,0.0,0.5396825396825397,29,0,34,3,0,0.0,0.5396825396825397,3,1,10,17.6,89,63.73033707865169,0.3370786516853932,2025-10-25,80.32380952380952,92.06349206349206,100.0,0.0,31.1,2025-12-26T16:40:15.988820,[],Temuco
